product_id,code,name_short_en,product_level,top_parent_id,product_id_hierarchy
5038,020220,"Bone-in beef, frozen",6,2,2.101.657.5038
5039,020230,"Boneless beef, frozen",6,2,2.101.657.5039
5040,020311,Swine carcasses,6,2,2.101.658.5040
5041,020312,Ham and pork shoulder,6,2,2.101.658.5041
5042,020319,Other pork,6,2,2.101.658.5042
5043,020321,"Swine carcasses, frozen",6,2,2.101.658.5043
5044,020322,"Ham and pork shoulder, frozen",6,2,2.101.658.5044
5045,020329,"Other pork, frozen",6,2,2.101.658.5045
5046,020410,Lamb carcasses,6,2,2.101.659.5046
5047,020421,Sheep carcasses,6,2,2.101.659.5047
5048,020422,"Mutton, bone-in",6,2,2.101.659.5048
5049,020423,"Mutton, boneless",6,2,2.101.659.5049
5050,020430,"Lamb carcasses, frozen",6,2,2.101.659.5050
5051,020441,"Sheep carcasses, frozen",6,2,2.101.659.5051
5052,020442,"Mutton, bone-in, frozen",6,2,2.101.659.5052
5053,020443,"Mutton, boneless, frozen",6,2,2.101.659.5053
5054,020450,Goat meat,6,2,2.101.659.5054
5055,020500,Horse meat,6,2,2.101.660.5055
5056,020610,Bovine offal,6,2,2.101.661.5056
5057,020621,"Bovine tongue, frozen",6,2,2.101.661.5057
5058,020622,"Bovine livers, frozen",6,2,2.101.661.5058
5059,020629,"Bovine offal, frozen",6,2,2.101.661.5059
5060,020630,Swine offal,6,2,2.101.661.5060
5061,020641,"Swine livers, frozen",6,2,2.101.661.5061
5062,020649,"Swine offal, frozen",6,2,2.101.661.5062
5063,020680,Sheep and equine offal,6,2,2.101.661.5063
5064,020690,"Sheep & equine offal, frozen",6,2,2.101.661.5064
5065,020711,"Whole poultry, fresh",6,2,2.101.662.5065
5066,020712,"Whole poultry, frozen",6,2,2.101.662.5066
5067,020713,"Poultry cuts, fresh",6,2,2.101.662.5067
5068,020714,"Poultry cuts, frozen",6,2,2.101.662.5068
5069,020724,"Whole turkey, fresh",6,2,2.101.662.5069
5070,020725,"Whole turkey, frozen",6,2,2.101.662.5070
5071,020726,"Turkey cuts, fresh",6,2,2.101.662.5071
5072,020727,"Turkey cuts, frozen",6,2,2.101.662.5072
5073,020741,"Whole duck, fresh",6,2,2.101.662.5073
5074,020742,"Whole duck, frozen",6,2,2.101.662.5074
5075,020743,"Duck livers, fresh",6,2,2.101.662.5075
5076,020744,"Other Duck meat, fresh",6,2,2.101.662.5076
5077,020745,"Other Duck meat, frozen",6,2,2.101.662.5077
5078,020751,"Whole geese, fresh",6,2,2.101.662.5078
5079,020752,"Whole geese, frozen",6,2,2.101.662.5079
5080,020753,Geese livers,6,2,2.101.662.5080
5081,020754,"Other Geese meat, fresh",6,2,2.101.662.5081
5082,020755,"Other Geese meat, frozen",6,2,2.101.662.5082
5083,020760,Guinea fowls meat,6,2,2.101.662.5083
5084,020810,Rabbit meat and offal,6,2,2.101.663.5084
5085,020830,Primates meat,6,2,2.101.663.5085
5086,020840,Marine mammals meat,6,2,2.101.663.5086
5087,020850,Reptiles meat,6,2,2.101.663.5087
5088,020860,Camels meat,6,2,2.101.663.5088
5089,020890,"Meat and offal, nes",6,2,2.101.663.5089
5090,020910,Pig fat,6,2,2.101.664.5090
5091,020990,Poultry fat,6,2,2.101.664.5091
5092,021011,Cured pork shoulders and ham,6,2,2.101.665.5092
5093,021012,Cured swine bellies,6,2,2.101.665.5093
5094,021019,Cured pork,6,2,2.101.665.5094
5095,021020,Cured beef,6,2,2.101.665.5095
5096,021091,Cured primate meat,6,2,2.101.665.5096
5097,021092,Cured marine mammal meat,6,2,2.101.665.5097
5098,021093,Cured reptiles meat,6,2,2.101.665.5098
5099,021099,Other cured meat,6,2,2.101.665.5099
5100,030111,Freshwater ornamental fish,6,2,2.102.666.5100
5101,030119,Other ornamental fish,6,2,2.102.666.5101
5102,030191,Live trout,6,2,2.102.666.5102
5103,030192,Live eels,6,2,2.102.666.5103
5104,030193,Live carp,6,2,2.102.666.5104
5105,030194,Live Atlantic/Pacific tuna,6,2,2.102.666.5105
5106,030195,Live Southern tuna,6,2,2.102.666.5106
5107,030199,Other live fish,6,2,2.102.666.5107
5108,030211,Trout,6,2,2.102.667.5108
5109,030213,Pacific Salmon,6,2,2.102.667.5109
5110,030214,Atlantic Salmon,6,2,2.102.667.5110
5111,030219,"Salmonids, nes",6,2,2.102.667.5111
5112,030221,Halibut,6,2,2.102.667.5112
5113,030222,Plaice,6,2,2.102.667.5113
5114,030223,Sole,6,2,2.102.667.5114
5115,030224,Turbots,6,2,2.102.667.5115
5116,030229,Flatfish,6,2,2.102.667.5116
5117,030231,Albacore,6,2,2.102.667.5117
5118,030232,Yellowfin tuna,6,2,2.102.667.5118
5119,030233,Bonito,6,2,2.102.667.5119
5120,030234,Bigeye tunas,6,2,2.102.667.5120
5121,030235,Atlantic/Pacific tuna,6,2,2.102.667.5121
5122,030236,Southern tuna,6,2,2.102.667.5122
5123,030239,"Tuna, nes",6,2,2.102.667.5123
5124,030241,Herring,6,2,2.102.667.5124
5125,030242,Anchovies,6,2,2.102.667.5125
5126,030243,Sardies,6,2,2.102.667.5126
5127,030244,Mackerel,6,2,2.102.667.5127
5128,030245,Jack and horse mackerel,6,2,2.102.667.5128
5129,030246,Cobia,6,2,2.102.667.5129
5130,030247,Swordfish,6,2,2.102.667.5130
5131,030251,Cod,6,2,2.102.667.5131
5132,030252,Haddock,6,2,2.102.667.5132
5133,030253,Coalfish,6,2,2.102.667.5133
5134,030254,Hake,6,2,2.102.667.5134
5135,030255,Pollack,6,2,2.102.667.5135
5136,030256,Blue whitings,6,2,2.102.667.5136
5137,030259,Other codfishes,6,2,2.102.667.5137
5138,030271,Tilapias,6,2,2.102.667.5138
5139,030272,Catfish,6,2,2.102.667.5139
5140,030273,Carp,6,2,2.102.667.5140
5141,030274,Eels,6,2,2.102.667.5141
5142,030279,Nile perch and snakeheads,6,2,2.102.667.5142
5143,030281,Dogfish and sharks,6,2,2.102.667.5143
5144,030282,Rays and skates,6,2,2.102.667.5144
5145,030283,Toothfish,6,2,2.102.667.5145
5146,030284,Seabass,6,2,2.102.667.5146
5147,030285,Seabream,6,2,2.102.667.5147
5148,030289,Other fish,6,2,2.102.667.5148
5149,030290,"Livers and roes, fresh",6,2,2.102.667.5149
5150,030311,"Sockeye salmon, frozen",6,2,2.102.668.5150
5151,030312,"Other Pacific Salmon, frozen",6,2,2.102.668.5151
5152,030313,"Atlantic salmon, frozen",6,2,2.102.668.5152
5153,030314,"Trout, frozen",6,2,2.102.668.5153
5154,030319,"Salmonids, frozen, nes",6,2,2.102.668.5154
5155,030323,"Tilapias, frozen",6,2,2.102.668.5155
5156,030324,"Catfish, frozen",6,2,2.102.668.5156
5157,030325,"Carp, frozen",6,2,2.102.668.5157
5158,030326,"Eels, frozen",6,2,2.102.668.5158
5159,030329,"Nile perch and snakeheads, frozen",6,2,2.102.668.5159
5160,030331,"Halibut, frozen",6,2,2.102.668.5160
5161,030332,"Plaice, frozen",6,2,2.102.668.5161
5162,030333,"Sole, frozen",6,2,2.102.668.5162
5163,030334,"Turbots, frozen",6,2,2.102.668.5163
5164,030339,"Flatfish, frozen, nes",6,2,2.102.668.5164
5165,030341,"Albacore, frozen",6,2,2.102.668.5165
5166,030342,"Yellowfin tuna, frozen",6,2,2.102.668.5166
5167,030343,"Bonito, frozen",6,2,2.102.668.5167
5168,030344,"Bigeye tunas, frozen",6,2,2.102.668.5168
5169,030345,"Atlantic and Pacific Tuna, frozen",6,2,2.102.668.5169
5170,030346,"Southern Tuna, frozen",6,2,2.102.668.5170
5171,030349,"Tuna, frozen, nes",6,2,2.102.668.5171
5172,030351,"Herring, frozen",6,2,2.102.668.5172
5173,030353,"Sardines, frozen",6,2,2.102.668.5173
5174,030354,"Mackerel, frozen",6,2,2.102.668.5174
5175,030355,"Jack and horse mackerel, frozen",6,2,2.102.668.5175
5176,030356,"Cobia, frozen",6,2,2.102.668.5176
5177,030357,"Swordfish, frozen",6,2,2.102.668.5177
5178,030363,"Cod, frozen",6,2,2.102.668.5178
5179,030364,"Haddock, frozen",6,2,2.102.668.5179
5180,030365,"Coalfish, frozen",6,2,2.102.668.5180
5181,030366,"Hake, frozen",6,2,2.102.668.5181
5182,030367,"Pollack, frozen",6,2,2.102.668.5182
5183,030368,"Blue whitings, frozen",6,2,2.102.668.5183
5184,030369,"Other codfishes, frozen",6,2,2.102.668.5184
5185,030381,"Dogfish and sharks, frozen",6,2,2.102.668.5185
5186,030382,"Rays and skates, frozen",6,2,2.102.668.5186
5187,030383,"Toothfish, frozen",6,2,2.102.668.5187
5188,030384,"Seabass, frozen",6,2,2.102.668.5188
5189,030389,"Other fish, frozen",6,2,2.102.668.5189
5190,030390,"Livers and roes, frozen",6,2,2.102.668.5190
5191,030431,Tilapias fillets,6,2,2.102.669.5191
5192,030432,Catfish fillets,6,2,2.102.669.5192
5193,030433,Nile Perch fillets,6,2,2.102.669.5193
5194,030439,"Carp, eels, and snakeheads fillets",6,2,2.102.669.5194
5195,030441,Pacific salmon fillets,6,2,2.102.669.5195
5196,030442,Trout fillets,6,2,2.102.669.5196
5197,030443,Flat fish fillets,6,2,2.102.669.5197
5198,030444,Codfish fillets,6,2,2.102.669.5198
5199,030445,Swordfish fillets,6,2,2.102.669.5199
5200,030446,Toothfish fillets,6,2,2.102.669.5200
5201,030449,Other fish fillets,6,2,2.102.669.5201
5202,030451,Tilapias fillets,6,2,2.102.669.5202
5203,030452,Salmonoids fillets,6,2,2.102.669.5203
5204,030453,"Codfish fillets, nes",6,2,2.102.669.5204
5205,030454,Swordfish fillets,6,2,2.102.669.5205
5206,030455,"Toothfish, fillets",6,2,2.102.669.5206
5207,030459,"Fish fillets, nes",6,2,2.102.669.5207
5208,030461,"Tilapias fillets, frozen",6,2,2.102.669.5208
5209,030462,"Catfish fillets, frozen",6,2,2.102.669.5209
5210,030463,"Nile perch fillets, frozen",6,2,2.102.669.5210
5211,030469,"Carp, eels, and snakeheads fillets, frozen",6,2,2.102.669.5211
5212,030471,"Cod fillets, frozen",6,2,2.102.669.5212
5213,030472,"Haddock fillets, frozen",6,2,2.102.669.5213
5214,030473,"Coalfish, frozen",6,2,2.102.669.5214
5215,030474,"Hake, frozen",6,2,2.102.669.5215
5216,030475,"Pollack, frozen",6,2,2.102.669.5216
5217,030479,"Codfish fillets, nes",6,2,2.102.669.5217
5218,030481,"Pacific Salmon fillets, frozen",6,2,2.102.669.5218
5219,030482,"Trout fillets, frozen",6,2,2.102.669.5219
5220,030483,"Flat fish fillets, frozen",6,2,2.102.669.5220
5221,030484,"Swordfish fillets, frozen",6,2,2.102.669.5221
5222,030485,"Toothfish fillets, frozen",6,2,2.102.669.5222
5223,030486,"Herrings fillets, frozen",6,2,2.102.669.5223
5224,030487,"Tunas fillets, frozen",6,2,2.102.669.5224
5225,030489,"Other fish fillets, frozen",6,2,2.102.669.5225
5226,030491,"Swordfish, frozen, nes",6,2,2.102.669.5226
5227,030492,"Toothfish, frozen, nes",6,2,2.102.669.5227
5228,030493,"Tilapias, frozen, nes",6,2,2.102.669.5228
5229,030494,"Pollack, frozen, nes",6,2,2.102.669.5229
5230,030495,"Codfishes frozen, nes",6,2,2.102.669.5230
5231,030499,"Other fish frozen, nes",6,2,2.102.669.5231
5232,030510,"Fish flours, meals, and pellets",6,2,2.102.670.5232
5233,030520,Dried/smoked/salted livers and roes,6,2,2.102.670.5233
5234,030531,Dried/salted Tilapias fillets,6,2,2.102.670.5234
5235,030532,Dried/salted Codfishes fillets,6,2,2.102.670.5235
5236,030539,"Dried/salted fish fillets, nes",6,2,2.102.670.5236
5237,030541,Smoked salmon,6,2,2.102.670.5237
5238,030542,Smoked herrings,6,2,2.102.670.5238
5239,030543,Smoked trout,6,2,2.102.670.5239
5240,030544,Smoked Tilapias,6,2,2.102.670.5240
5241,030549,Other smoked fish,6,2,2.102.670.5241
5242,030551,Dried cod,6,2,2.102.670.5242
5243,030559,"Dried fish, not cod",6,2,2.102.670.5243
5244,030561,Salted herrings,6,2,2.102.670.5244
5245,030562,Salted cod,6,2,2.102.670.5245
5246,030563,Salted anchovies,6,2,2.102.670.5246
5247,030564,Saled Tilapias,6,2,2.102.670.5247
5248,030569,"Salted fish, nes",6,2,2.102.670.5248
5249,030571,Shark fins,6,2,2.102.670.5249
5250,030572,"Fish heads, tails, and maws",6,2,2.102.670.5250
5251,030579,"Edible fish offal, nes",6,2,2.102.670.5251
5252,030611,"Crawfish, frozen",6,2,2.102.671.5252
5253,030612,"Lobsters, frozen",6,2,2.102.671.5253
5254,030614,"Crabs, frozen",6,2,2.102.671.5254
5255,030615,"Norway lobster, frozen",6,2,2.102.671.5255
5256,030616,"Shrimps, frozen",6,2,2.102.671.5256
5257,030617,"Shrimps, frozen, nes",6,2,2.102.671.5257
5258,030619,"Crustaceans, frozen, nes",6,2,2.102.671.5258
5259,030621,Crawfish,6,2,2.102.671.5259
5260,030622,Lobsters,6,2,2.102.671.5260
5261,030624,Crabs,6,2,2.102.671.5261
5262,030625,Norway lobster,6,2,2.102.671.5262
5263,030626,"Shrimps,",6,2,2.102.671.5263
5264,030627,"Shrimps, nes",6,2,2.102.671.5264
5265,030629,"Crustaceans, nes",6,2,2.102.671.5265
5266,030711,"Oysters, live",6,2,2.102.672.5266
5267,030719,"Oyster, nes",6,2,2.102.672.5267
5268,030721,"Scallops, live",6,2,2.102.672.5268
5269,030729,"Scallops, nes",6,2,2.102.672.5269
5270,030731,"Mussels, live",6,2,2.102.672.5270
5271,030739,"Mussels, nes",6,2,2.102.672.5271
5272,030741,"Squid, live",6,2,2.102.672.5272
5273,030749,"Squid, nes",6,2,2.102.672.5273
5274,030751,"Octopus, live",6,2,2.102.672.5274
5275,030759,"Octopus, nes",6,2,2.102.672.5275
5276,030760,Snails,6,2,2.102.672.5276
5277,030771,"Clams, live",6,2,2.102.672.5277
5278,030779,"Clams, nes",6,2,2.102.672.5278
5279,030781,"Abalone, live",6,2,2.102.672.5279
5280,030789,"Abalone, nes",6,2,2.102.672.5280
5281,030791,"Aquatic invertebrates, nes",6,2,2.102.672.5281
5282,030799,"Aquatic invertebrates, nes (frozen/preserved)",6,2,2.102.672.5282
5283,030811,"Sea cucumbers, live",6,2,2.102.673.5283
5284,030819,"Sea cucumbers, nes",6,2,2.102.673.5284
5285,030821,"Sea urchins, live",6,2,2.102.673.5285
5286,030829,"Sea urchins, nes",6,2,2.102.673.5286
5287,030830,Jellyfish,6,2,2.102.673.5287
5288,030890,"Aquatic invertebrates, nes",6,2,2.102.673.5288
5289,040110,"Milk, <1% fat",6,2,2.103.674.5289
5290,040120,"Milk, 1-6% fat",6,2,2.103.674.5290
5291,040140,"Milk and cream, <10% fat",6,2,2.103.674.5291
5292,040150,"Milk and cream, >10% fat",6,2,2.103.674.5292
5293,040210,"Milk powder, <1.5% fat",6,2,2.103.675.5293
5294,040221,"Unsweetened milk powder, >1.5% fat",6,2,2.103.675.5294
5295,040229,"Sweetened milk powder, >1.5% fat",6,2,2.103.675.5295
5296,040291,Concentrated unsweetened milk,6,2,2.103.675.5296
5297,040299,Other milk and cream,6,2,2.103.675.5297
5298,040310,Yogurt,6,2,2.103.676.5298
5299,040390,"Buttermilk, cream",6,2,2.103.676.5299
5300,040410,Whey,6,2,2.103.677.5300
5301,040490,Natural milk products,6,2,2.103.677.5301
5302,040510,Butter,6,2,2.103.678.5302
5303,040520,Dairy spreads,6,2,2.103.678.5303
5304,040590,"Dairy products, nes",6,2,2.103.678.5304
5305,040610,"Fresh cheese, curd",6,2,2.103.679.5305
5306,040620,"Cheese, grated or powdered",6,2,2.103.679.5306
5307,040630,Cheese processed,6,2,2.103.679.5307
5308,040640,"Cheese, blue-veined",6,2,2.103.679.5308
5309,040690,Cheese not fresh or processed,6,2,2.103.679.5309
5310,040711,Fertilized chicken eggs ,6,2,2.103.680.5310
5311,040719,"Fertilized eggs, nes",6,2,2.103.680.5311
5312,040721,Fresh chicken eggs,6,2,2.103.680.5312
5313,040729,"Chicken eggs, nes",6,2,2.103.680.5313
5314,040790,"Bird eggs, nes",6,2,2.103.680.5314
5315,040811,"Egg yolks, dried",6,2,2.103.681.5315
5316,040819,"Egg yolks, not dried",6,2,2.103.681.5316
5317,040891,"Eggs, dried",6,2,2.103.681.5317
5318,040899,"Eggs, not in shell not dried",6,2,2.103.681.5318
5319,040900,Honey,6,2,2.103.682.5319
5320,041000,Other edible animal products,6,2,2.103.683.5320
5321,050100,Human hair,6,2,2.104.684.5321
5322,050210,"Bristles, hair & waste of pigs",6,2,2.104.685.5322
5323,050290,Hair & waste of badger,6,2,2.104.685.5323
5324,050400,Animal guts and stomachs,6,2,2.104.686.5324
5325,050510,Feathers for stuffing,6,2,2.104.687.5325
5326,050590,"Feathers, not for stuffing",6,2,2.104.687.5326
5327,050610,Ossein & bones treated with acid,6,2,2.104.688.5327
5328,050690,"Bones, simply or unworked nes",6,2,2.104.688.5328
5329,050710,Ivory,6,2,2.104.689.5329
5330,050790,Whalebone & horns,6,2,2.104.689.5330
5331,050800,"Seashells, coral, etc.",6,2,2.104.690.5331
5332,051000,"Ambergris, civet, pharmaceutic use",6,2,2.104.691.5332
5333,051110,Bovine semen,6,2,2.104.692.5333
5334,051191,Non-food fish and crustaceans,6,2,2.104.692.5334
5335,051199,Non-food animal products,6,2,2.104.692.5335
5336,060110,"Bulbs and others, dormant",6,2,2.105.693.5336
5337,060120,"Bulbs and others, in growth",6,2,2.105.693.5337
5338,060210,Plant cuttings,6,2,2.105.694.5338
5339,060220,"Fruit or nut trees, shrubs",6,2,2.105.694.5339
5340,060230,Rhododendrons and azaleas,6,2,2.105.694.5340
5341,060240,Roses,6,2,2.105.694.5341
5342,060290,"Live plants, nes",6,2,2.105.694.5342
5343,060311,Cut Roses,6,2,2.105.695.5343
5344,060312,Cut Carnations,6,2,2.105.695.5344
5345,060313,Cut Orchids,6,2,2.105.695.5345
5346,060314,Cut Chrysanthem,6,2,2.105.695.5346
5347,060315,Cut Lilies ,6,2,2.105.695.5347
5348,060319,"Cut flowers, nes",6,2,2.105.695.5348
5349,060390,Flowers for bouquets (dried),6,2,2.105.695.5349
5350,060420,"Foliage for bouquets, fresh",6,2,2.105.696.5350
5351,060490,"Foliage for bouquets, nes",6,2,2.105.696.5351
5352,070110,Potato seeds,6,2,2.106.697.5352
5353,070190,Potatoes,6,2,2.106.697.5353
5354,070200,Tomatoes,6,2,2.106.698.5354
5355,070310,Onions and shallots,6,2,2.106.699.5355
5356,070320,Garlic,6,2,2.106.699.5356
5357,070390,Leeks,6,2,2.106.699.5357
5358,070410,Cauliflowers and broccoli,6,2,2.106.700.5358
5359,070420,Brussle sprouts,6,2,2.106.700.5359
5360,070490,"Cabbages, nes",6,2,2.106.700.5360
5361,070511,Cabbage lettuce,6,2,2.106.701.5361
5362,070519,Lettuce,6,2,2.106.701.5362
5363,070521,Witloof chicory,6,2,2.106.701.5363
5364,070529,Chicory,6,2,2.106.701.5364
5365,070610,Carrots and turnips,6,2,2.106.702.5365
5366,070690,"Beetroot, radishes, etc.",6,2,2.106.702.5366
5367,070700,Cucumbers,6,2,2.106.703.5367
5368,070810,Peas,6,2,2.106.704.5368
5369,070820,Beans,6,2,2.106.704.5369
5370,070890,Other legumes,6,2,2.106.704.5370
5371,070920,Asparagus,6,2,2.106.705.5371
5372,070930,Eggplants,6,2,2.106.705.5372
5373,070940,Celery,6,2,2.106.705.5373
5374,070951,Mushrooms,6,2,2.106.705.5374
5375,070959,"Mushrooms, nes",6,2,2.106.705.5375
5376,070960,Peppers,6,2,2.106.705.5376
5377,070970,Spinach,6,2,2.106.705.5377
5378,070991,Artichokes,6,2,2.106.705.5378
5379,070992,Olives,6,2,2.106.705.5379
5380,070993,Squash and Gourds,6,2,2.106.705.5380
5381,070999,Other vegetables,6,2,2.106.705.5381
5382,071010,Potatoes (frozen),6,2,2.106.706.5382
5383,071021,Peas (frozen),6,2,2.106.706.5383
5384,071022,Beans (frozen),6,2,2.106.706.5384
5385,071029,Other legumes (frozen),6,2,2.106.706.5385
5386,071030,Spinach (frozen),6,2,2.106.706.5386
5387,071040,Sweet corn (frozen),6,2,2.106.706.5387
5388,071080,"Vegetables, nes (frozen)",6,2,2.106.706.5388
5389,071090,Vegetable mixtures (frozen),6,2,2.106.706.5389
5390,071120,Preserved olives,6,2,2.106.707.5390
5391,071140,Preserved cucumbers,6,2,2.106.707.5391
5392,071151,Preserved mushrooms,6,2,2.106.707.5392
5393,071159,"Preserved mushrooms, nes",6,2,2.106.707.5393
5394,071190,"Preserved vegetables, nes",6,2,2.106.707.5394
5395,071220,Dried Onions ,6,2,2.106.708.5395
5396,071231,Dried Mushrooms,6,2,2.106.708.5396
5397,071232,Dried Wood ears,6,2,2.106.708.5397
5398,071233,Dried Jelly fungi,6,2,2.106.708.5398
5399,071239,"Dried Mushrooms, nes",6,2,2.106.708.5399
5400,071290,"Dried Vegetables, nes",6,2,2.106.708.5400
5401,071310,Dried Peas,6,2,2.106.709.5401
5402,071320,Dried Chickpeas,6,2,2.106.709.5402
5403,071331,Dried Black or green gram beans,6,2,2.106.709.5403
5404,071332,Dried Adzuki beans,6,2,2.106.709.5404
5405,071333,Dried Kidney beans,6,2,2.106.709.5405
5406,071334,Dried Bambara beans,6,2,2.106.709.5406
5407,071335,Dried Cow peas,6,2,2.106.709.5407
5408,071339,"Dried Beans, nes",6,2,2.106.709.5408
5409,071340,Dried Lentils,6,2,2.106.709.5409
5410,071350,Dried Broad beans,6,2,2.106.709.5410
5411,071360,Dried Pigeon peas,6,2,2.106.709.5411
5412,071390,Leguminous vegetables (dried),6,2,2.106.709.5412
5413,071410,Manioc (cassava),6,2,2.106.710.5413
5414,071420,Sweet potatoes,6,2,2.106.710.5414
5415,071430,Yams,6,2,2.106.710.5415
5416,071440,Taro,6,2,2.106.710.5416
5417,071450,Yautia,6,2,2.106.710.5417
5418,071490,"Arrowroot, salep",6,2,2.106.710.5418
5419,080111,"Coconuts, desiccated",6,2,2.107.711.5419
5420,080112,"Coconuts, inner shell",6,2,2.107.711.5420
5421,080119,"Coconuts, nes",6,2,2.107.711.5421
5422,080121,"Brazil nuts, in shell",6,2,2.107.711.5422
5423,080122,"Brazil nuts, shelled",6,2,2.107.711.5423
5424,080131,"Cashew nuts, in shell",6,2,2.107.711.5424
5425,080132,"Cashew nuts, shelled",6,2,2.107.711.5425
5426,080211,"Almonds, in shell",6,2,2.107.712.5426
5427,080212,"Almonds, shelled",6,2,2.107.712.5427
5428,080221,"Hazelnuts & filberts, in shell",6,2,2.107.712.5428
5429,080222,"Hazelnuts & filberts, shelled",6,2,2.107.712.5429
5430,080231,"Walnuts, in shell",6,2,2.107.712.5430
5431,080232,"Walnuts, shelled",6,2,2.107.712.5431
5432,080241,"Chestnuts, in shell",6,2,2.107.712.5432
5433,080242,"Chestnuts, shelled",6,2,2.107.712.5433
5434,080251,"Pistachios, in shell",6,2,2.107.712.5434
5435,080252,"Pistachios, shelled",6,2,2.107.712.5435
5436,080261,"Macademia nut, in shell",6,2,2.107.712.5436
5437,080262,"Macademia nut, shelled",6,2,2.107.712.5437
5438,080270,Kola nuts,6,2,2.107.712.5438
5439,080280,Areca nuts,6,2,2.107.712.5439
5440,080290,"Nuts, edible, nes",6,2,2.107.712.5440
5441,080310,Plantains,6,2,2.107.713.5441
5442,080390,"Bananas, nes",6,2,2.107.713.5442
5443,080410,Dates,6,2,2.107.714.5443
5444,080420,Figs,6,2,2.107.714.5444
5445,080430,Pineapples,6,2,2.107.714.5445
5446,080440,Avocados,6,2,2.107.714.5446
5447,080450,Guavas & mangoes,6,2,2.107.714.5447
5448,080510,Oranges,6,2,2.107.715.5448
5449,080520,Mandarin & clementine,6,2,2.107.715.5449
5450,080540,Grapefruit,6,2,2.107.715.5450
5451,080550,Lemons & lines,6,2,2.107.715.5451
5452,080590,"Citrus fruits, nes",6,2,2.107.715.5452
5453,080610,"Grapes, fresh",6,2,2.107.716.5453
5454,080620,"Grapes, dried",6,2,2.107.716.5454
5455,080711,Watermelons,6,2,2.107.717.5455
5456,080719,"Melons, nes",6,2,2.107.717.5456
5457,080720,Papaws (papayas),6,2,2.107.717.5457
5458,080810,Apples,6,2,2.107.718.5458
5459,080830,Pears,6,2,2.107.718.5459
5460,080840,Quinces,6,2,2.107.718.5460
5461,080910,"Apricots, fresh",6,2,2.107.719.5461
5462,080921,Sour cherries,6,2,2.107.719.5462
5463,080929,"Cherries, nes",6,2,2.107.719.5463
5464,080930,"Peaches, nectarines",6,2,2.107.719.5464
5465,080940,Plums,6,2,2.107.719.5465
5466,081010,"Strawberries, fresh",6,2,2.107.720.5466
5467,081020,"Raspberry, blackberry, fresh",6,2,2.107.720.5467
5468,081030,Currants and gooseberries,6,2,2.107.720.5468
5469,081040,Cranberries,6,2,2.107.720.5469
5470,081050,Kiwifruit,6,2,2.107.720.5470
5471,081060,Durians,6,2,2.107.720.5471
5472,081070,Persimmons,6,2,2.107.720.5472
5473,081090,"Fruits, fresh nes",6,2,2.107.720.5473
5474,081110,Strawberries,6,2,2.107.721.5474
5475,081120,"Berries, nes",6,2,2.107.721.5475
5476,081190,"Fruits and nuts, nes",6,2,2.107.721.5476
5477,081210,"Cherries, preserved",6,2,2.107.722.5477
5478,081290,"Preserved fruits and nuts, nes",6,2,2.107.722.5478
5479,081310,Dried Apricots,6,2,2.107.723.5479
5480,081320,Dried Prunes,6,2,2.107.723.5480
5481,081330,Dried Apples,6,2,2.107.723.5481
5482,081340,"Dried Fruits, nes",6,2,2.107.723.5482
5483,081350,Mixtures of edible nuts & fruits,6,2,2.107.723.5483
5484,081400,"Peel of citrus, fruit",6,2,2.107.724.5484
5485,090111,"Coffee, not roasted",6,2,2.108.725.5485
5486,090112,"Decaffeinated coffee, not roasted,",6,2,2.108.725.5486
5487,090121,"Coffee, roasted",6,2,2.108.725.5487
5488,090122,"Decaffeinated coffee, roasted,",6,2,2.108.725.5488
5489,090190,"Coffee, nes",6,2,2.108.725.5489
5490,090210,"Tea, green, in packages <3kg",6,2,2.108.726.5490
5491,090220,"Tea, green, in packages >3kg",6,2,2.108.726.5491
5492,090230,"Tea, black, in <3kg packages",6,2,2.108.726.5492
5493,090240,"Tea, black, in >3kg packages",6,2,2.108.726.5493
5494,090300,Mate,6,2,2.108.727.5494
5495,090411,"Pepper, whole",6,2,2.108.728.5495
5496,090412,"Pepper, crushed or ground",6,2,2.108.728.5496
5497,090421,"Pepper and allspice, dried",6,2,2.108.728.5497
5498,090422,"Pepper and allspice, crushed",6,2,2.108.728.5498
5499,090510,"Vanilla beans, whole",6,2,2.108.729.5499
5500,090520,"Vanilla beans, crushed",6,2,2.108.729.5500
5501,090611,"Cinnamon, whole",6,2,2.108.730.5501
5502,090619,"Cinnamon-tree flowers, whole, nes",6,2,2.108.730.5502
5503,090620,"Cinnamon, crushed or ground",6,2,2.108.730.5503
5504,090710,"Cloves, whole",6,2,2.108.731.5504
5505,090720,"Cloves, crushed",6,2,2.108.731.5505
5506,090811,"Nutmeg, whole",6,2,2.108.732.5506
5507,090812,"Nutmeg, crushed",6,2,2.108.732.5507
5508,090821,"Mace, whole",6,2,2.108.732.5508
5509,090822,"Mace, crushed",6,2,2.108.732.5509
5510,090831,"Cardamoms, whole",6,2,2.108.732.5510
5511,090832,"Cardamoms, crushed",6,2,2.108.732.5511
5512,090921,"Coriander seeds, whole",6,2,2.108.733.5512
5513,090922,"Coriander seeds, crushed",6,2,2.108.733.5513
5514,090931,"Cumin seeds, whole",6,2,2.108.733.5514
5515,090932,"Cumin seeds, crushed",6,2,2.108.733.5515
5516,090961,"Fennel seeds, juniper berries, whole",6,2,2.108.733.5516
