product_id,code,name_short_en,product_level,top_parent_id,product_id_hierarchy
1014,6341,"Wood sawn lengthwise, veneer sheets etc, up to 5 mm in thickness",4,7,7.139.1014
1015,6342,Plywood consisting solely of sheets of wood,4,7,7.139.1015
1016,6343,Improved wood and reconstituted wood,4,7,7.139.1016
1017,6344,"Wood-based panels, nes",4,7,7.139.1017
1018,6349,"Wood, simply shaped, nes",4,7,7.139.1018
1019,6351,"Wood packing cases, boxes, cases, crates, etc, complete",4,7,7.139.1019
1020,6352,"Casks, barrels; other coopers products and parts, including staves",4,7,7.139.1020
1021,6353,Builders` carpentry and joinery (including prefabricated),4,7,7.139.1021
1022,6354,Manufactures of wood for domestic or decorative use,4,7,7.139.1022
1023,6359,"Manufactured articles of wood, nes",4,7,7.139.1023
1024,6411,Newsprint,4,7,7.140.1024
1025,6412,"Printing paper and writing paper, in rolls or sheets",4,7,7.140.1025
1026,6413,"Kraft paper and paperboard, in rolls or sheets",4,7,7.140.1026
1027,6415,"Paper and paperboard, in rolls or sheets, nes",4,7,7.140.1027
1028,6416,Fibre building board of wood or other vegetable material,4,7,7.140.1028
1029,6417,"Paper and paperboard, creped, crinkled, etc, in rolls or sheets",4,7,7.140.1029
1030,6418,"Paper and paperboard, coated, impregnated, etc, in rolls or sheets",4,7,7.140.1030
1031,6419,"Converted paper and paperboard, nes",4,7,7.140.1031
1032,6421,"Packing containers, box files, etc, of paper, used in offices",4,7,7.140.1032
1033,6422,Correspondence stationary,4,7,7.140.1033
1034,6423,"Registers, exercise books, file and book covers, etc, of paper",4,7,7.140.1034
1035,6424,"Paper and paperboard cut to size or shape, nes",4,7,7.140.1035
1036,6428,"Articles of paper pulp, paper, paperboard or cellulose wadding, nes",4,7,7.140.1036
1037,6511,Silk yarn and spun from noil or waste; silkworm gut,4,7,7.141.1037
1038,6512,Yarn of wool or animal hair (including wool tops),4,7,7.141.1038
1039,6513,Cotton yarn,4,7,7.141.1039
1040,6514,"Yarn 85% of synthetic fibres, not for retail; monofil, strip, etc",4,7,7.141.1040
1041,6515,"Yarn containing 85% or more of synthetic fibres, put up for retail",4,7,7.141.1041
1042,6516,Yarn containing less than 85% of discontinuous synthetic fibres,4,7,7.141.1042
1043,6517,"Yarn of regenerated fibres, not for retail, monofil, strip, etc",4,7,7.141.1043
1044,6518,"Yarn of regenerated fibres, put up for retail sale",4,7,7.141.1044
1045,6519,"Yarn of textile fibres, nes",4,7,7.141.1045
1046,6521,"Cotton fabrics, woven, unbleached, not mercerized",4,7,7.141.1046
1047,6522,"Cotton fabrics, woven, bleached, dyed, etc, or otherwise finished",4,7,7.141.1047
1048,6531,"Fabrics, woven, of continuous synthetic textile materials",4,7,7.141.1048
1049,6532,"Fabrics, woven, 85% plus of discontinuous synthetic fibres",4,7,7.141.1049
1050,6534,"Fabrics, woven, less 85% of discontinuous synthetic fibres",4,7,7.141.1050
1051,6535,"Fabric, woven of continuous regenerated textile materials",4,7,7.141.1051
1052,6536,"Fabrics, woven, 85% plus of discontinuous regenerated fibres",4,7,7.141.1052
1053,6538,"Fabrics, woven, less 85% of discontinuous regenerated fibres",4,7,7.141.1053
1054,6539,"Pile and chenille fabrics, woven, of man-made fibres",4,7,7.141.1054
1055,6541,"Fabrics, woven, of silk, of noil or other waste silk",4,7,7.141.1055
1056,6542,"Fabrics, woven, 85% plus of sheep's or lambs' wool or of fine hair",4,7,7.141.1056
1057,6543,"Fabrics, woven, of sheep's or lambs' wool or of fine hair, nes",4,7,7.141.1057
1058,6544,"Fabrics, woven, of flax or of ramie",4,7,7.141.1058
1059,6545,"Fabrics, woven of jute or other textile bast fibres of heading 2640",4,7,7.141.1059
1060,6546,"Fabrics of glass fibre (including narrow, pile fabrics, lace, etc)",4,7,7.141.1060
1061,6549,"Fabrics, woven, nes",4,7,7.141.1061
1062,6551,"Knitted etc, not elastic nor rubberized, of synthetic fibres",4,7,7.141.1062
1063,6552,"Knitted, not elastic nor rubberized, of fibres other than synthetic",4,7,7.141.1063
1064,6553,"Knitted or crocheted fabrics, elastic or rubberized",4,7,7.141.1064
1065,6560,"Tulle, lace, embroidery, ribbons, trimmings and other small wares",4,7,7.141.1065
1066,6571,"Felt, articles of felt, nes, whether or not impregnated or coated",4,7,7.141.1066
1067,6572,"Bonded fibre fabrics, etc, whether or not impregnated or coated",4,7,7.141.1067
1068,6573,"Coated or impregnated textile fabrics and products, nes",4,7,7.141.1068
1069,6574,Elastic fabrics and trimming (not knitted or crocheted),4,7,7.141.1069
1070,6575,"Twine, cordage, ropes and cables and manufactures thereof",4,7,7.141.1070
1071,6576,"Hat shapes, hat-forms, hat bodies and hoods",4,7,7.141.1071
1072,6577,"Wadding, wicks and textiles fabrics for use in machinery or plant",4,7,7.141.1072
1073,6579,Special products of textile materials,4,7,7.141.1073
1074,6581,"Bags, sacks of textile materials, for the packing of goods",4,7,7.141.1074
1075,6582,"Tarpaulins, sails, tents, camping goods, etc, of textile fabrics",4,7,7.141.1075
1076,6583,"Travelling rugs, blankets (non electric), not knitted or crocheted",4,7,7.141.1076
1077,6584,"Linens and furnishing articles of textile, not knitted or crocheted",4,7,7.141.1077
1078,6589,"Other made-up articles of textile materials, nes",4,7,7.141.1078
1079,6591,Linoleum and similar floor covering,4,7,7.141.1079
1080,6592,"Carpets, carpeting and rugs, knotted",4,7,7.141.1080
1081,6593,"Kelem, Schumacks and Karamanie rugs and the like",4,7,7.141.1081
1082,6594,"Carpets, rugs, mats, of wool or fine animal hair",4,7,7.141.1082
1083,6595,"Carpets, rugs, mats, of man-made textile materials, nes",4,7,7.141.1083
1084,6596,"Carpets, rugs, mats, of other textile materials, nes",4,7,7.141.1084
1085,6597,"Plaits, plaited products for all uses; straw envelopes for bottles",4,7,7.141.1085
1086,6611,"Lime, quick, slaked and hydraulic (no calcium oxide or hydroxide)",4,7,7.142.1086
1087,6612,Cement,4,7,7.142.1087
1088,6613,"Building and monumental stone, worked, and articles thereof",4,7,7.142.1088
1089,6618,"Construction materials, of asbestos-cement or fibre-cements, etc",4,7,7.142.1089
1090,6623,Refractory bricks and other refractory construction materials,4,7,7.142.1090
1091,6624,"Non-refractory ceramic bricks, tiles, pipes and similar products",4,7,7.142.1091
1092,6631,"Hand polishing stone, grindstones, grinding wheels, etc",4,7,7.142.1092
1093,6632,"Abrasive power or grain, on a base of woven fabrics",4,7,7.142.1093
1094,6633,"Manufactures of mineral materials, nes (other than ceramic)",4,7,7.142.1094
1095,6635,"Wool; expanding or insulating mineral materials, nes",4,7,7.142.1095
1096,6637,"Refractory goods, nes",4,7,7.142.1096
1097,6638,Manufactures of asbestos; friction materials,4,7,7.142.1097
1098,6639,"Articles of ceramic materials, nes",4,7,7.142.1098
1099,6641,"Glass in the mass, in balls, rods or tubes (nonoptical); waste",4,7,7.142.1099
1100,6642,Optical glass and elements of optical glass (unworked),4,7,7.142.1100
1101,6643,"Drawn or blown glass (flashed glass), unworked, in rectangles",4,7,7.142.1101
1102,6644,"Glass, cast, rolled, etc, surface-ground, but no further worked",4,7,7.142.1102
1103,6645,"Cast, rolled glass (flashed or wired), unworked, in rectangles",4,7,7.142.1103
1104,6646,"Bricks, tiles, etc of pressed or moulded glass, used in building",4,7,7.142.1104
1105,6647,"Safety glass consisting of toughened or laminated glass, cut or not",4,7,7.142.1105
1106,6648,"Glass mirror, unframed, framed or backed",4,7,7.142.1106
1107,6649,"Glass, nes",4,7,7.142.1107
1108,6651,Bottles etc of glass,4,7,7.142.1108
1109,6652,"Glassware (other than heading 66582), for indoor decoration",4,7,7.142.1109
1110,6658,"Articles made of glass, nes",4,7,7.142.1110
1111,6664,Porcelain or china house ware,4,7,7.142.1111
1112,6665,"Articles of domestic or toilet purposes, of other kind of pottery",4,7,7.142.1112
1113,6666,"Ornaments, personal articles of porcelain, china, or ceramic, nes",4,7,7.142.1113
1114,6671,"Pearls, not mounted, set or strung",4,7,7.142.1114
1115,6672,"Diamonds (non-industrial), not mounted or set",4,7,7.142.1115
1116,6673,"Precious and semi-precious stones, not mounted, set or strung",4,7,7.142.1116
1117,6674,Synthetic or reconstructed precious or semi-precious stones,4,7,7.142.1117
1118,6712,"Pig iron, cast iron, spiegeleisen, in pigs, blocks, lumps, etc",4,7,7.143.1118
1119,6713,"Iron and steel powders, shot or sponge",4,7,7.143.1119
1120,6716,Ferro-alloys,4,7,7.143.1120
1121,6724,"Puddled bars, pilings; ingots, blocks, lumps, etc, of iron or steel",4,7,7.143.1121
1122,6725,"Blooms, billets, slabs and sheet bars, of iron or steel",4,7,7.143.1122
1123,6727,Iron or steel coils for re-rolling,4,7,7.143.1123
1124,6731,Wire rod of iron or steel,4,7,7.143.1124
1125,6732,"Bars, rods (not wire rod), from iron or steel; hollow mining drill",4,7,7.143.1125
1126,6733,"Angles, shapes, sections and sheet piling, of iron or steel",4,7,7.143.1126
1127,6741,Universal plates of iron or steel,4,7,7.143.1127
1128,6744,"Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel",4,7,7.143.1128
1129,6745,"Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel",4,7,7.143.1129
1130,6746,"Sheet, plates, rolled of thickness less 3mm, of iron or steel",4,7,7.143.1130
1131,6747,"Tinned sheets, plates of steel (not of high carbon or alloy steel)",4,7,7.143.1131
1132,6749,"Other sheet and plates, of iron or steel, worked",4,7,7.143.1132
1133,6750,"Hoop and strip of iron or steel, hot-rolled or cold-rolled",4,7,7.143.1133
1134,6760,"Rails and railway track construction materials, of iron or steel",4,7,7.143.1134
1135,6770,"Iron or steel wire (excluding wire rod), not insulated",4,7,7.143.1135
1136,6781,"Tubes and pipes, of cast iron",4,7,7.143.1136
1137,6782,"Seamless tubes, pipes; blanks for tubes and pipes, of iron or steel",4,7,7.143.1137
1138,6783,"Other tubes and pipes, of iron or steel",4,7,7.143.1138
1139,6784,High-pressure hydro-electric conduit of steel,4,7,7.143.1139
1140,6785,"Tube and pipes fittings, of iron or steel",4,7,7.143.1140
1141,6793,"Steel and iron forging and stampings, in the rough state",4,7,7.143.1141
1142,6794,"Castings of iron or steel, in rough state",4,7,7.143.1142
1143,6811,"Silver, unwrought, unworked, or semi-manufactured",4,7,7.144.1143
1144,6812,"Metals of platinum group, unwrought, unworked, or semi-manufactured",4,7,7.144.1144
1145,6821,"Copper and copper alloys, refined or not, unwrought",4,7,7.144.1145
1146,6822,"Copper and copper alloys, worked",4,7,7.144.1146
1147,6831,"Nickel and nickel alloys, unwrought",4,7,7.144.1147
1148,6832,"Nickel and nickel alloys, worked",4,7,7.144.1148
1149,6841,"Aluminium and aluminium alloys, unwrought",4,7,7.144.1149
1150,6842,"Aluminium and aluminium alloys, worked",4,7,7.144.1150
1151,6851,"Lead, and lead alloys, unwrought",4,7,7.144.1151
1152,6852,"Lead and lead alloys, worked",4,7,7.144.1152
1153,6861,"Zinc and zinc alloys, unwrought",4,7,7.144.1153
1154,6863,Zinc and zinc alloys worked,4,7,7.144.1154
1155,6871,"Tin and tin alloys, unwrought",4,7,7.144.1155
1156,6872,Tin and tin alloys worked,4,7,7.144.1156
1157,6880,"Uranium depleted in U235, thorium, and alloys, nes; waste and scrap",4,7,7.144.1157
1158,6891,"Tungsten, molybdenum, tantalum, magnesium, unwrought; waste, scrap",4,7,7.144.1158
1159,6899,"Base metals, nes and cermets, unwrought (including waste and scrap)",4,7,7.144.1159
1160,6911,"Structures and parts of, of iron, steel; plates, rods, and the like",4,7,7.145.1160
1161,6912,"Structures and parts of, of aluminium; plates, rods, and the like",4,7,7.145.1161
1162,6921,"Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus",4,7,7.145.1162
1163,6924,"Cask, drums, etc, of iron, steel, aluminium, for packing goods",4,7,7.145.1163
1164,6931,"Wire, cables, cordage, ropes, plaited bans, sling and the like",4,7,7.145.1164
1165,6932,Barbed iron or steel wire: fencing wire,4,7,7.145.1165
1166,6935,"Gauze, cloth, grill, netting, reinforced fabric and the like",4,7,7.145.1166
1167,6940,"Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper",4,7,7.145.1167
1168,6951,"Hand tools, used in agriculture, horticulture or forestry",4,7,7.145.1168
1169,6953,Other hand tools,4,7,7.145.1169
1170,6954,"Interchangeable tools for hand or machine tools (tips, blades, etc)",4,7,7.145.1170
1171,6960,Cutlery,4,7,7.145.1171
1172,6973,"Domestic, non-electric, heating, cooking apparatus, and parts, nes",4,7,7.145.1172
1173,6974,"Base metal domestic articles, nes, and parts thereof, nes",4,7,7.145.1173
1174,6975,"Base metal indoors sanitary ware, and parts thereof, nes",4,7,7.145.1174
1175,6978,"Household appliances, decorative article, etc, of base metal, nes",4,7,7.145.1175
1176,6991,"Locksmiths wares, safes, etc, and hardware, nes, of base metal",4,7,7.145.1176
1177,6992,"Chain and parts thereof, of iron or steel",4,7,7.145.1177
1178,6993,"Pins, needles, etc, of iron, steel; metal fittings for clothing",4,7,7.145.1178
1179,6994,"Springs and leaves for springs, of iron, steel or copper",4,7,7.145.1179
1180,6996,Miscellaneous articles of base metal,4,7,7.145.1180
1181,6997,"Articles of iron or steel, nes",4,7,7.145.1181
1182,6998,"Articles, nes, of copper, nickel, aluminium, lead, zinc and tin",4,7,7.145.1182
1183,6999,"Other base metal manufactures, nes; and of cermets",4,7,7.145.1183
1184,7111,Steam and other vapour-generated boilers; super-heated water boiler,4,8,8.146.1184
1185,7112,Auxiliary plant for boilers of heading 7111; condensers,4,8,8.146.1185
1186,7119,"Parts, nes of boilers and auxiliary plant of headings 7111 and 7112",4,8,8.146.1186
1187,7126,"Steam power units (mobile engines but not steam tractors, etc)",4,8,8.146.1187
1188,7129,"Parts, nes of steam power units",4,8,8.146.1188
1189,7131,"Internal combustion piston engines, for aircraft, and parts, nes",4,8,8.146.1189
1190,7132,"Motor vehicles piston engines, headings: 722; 78; 74411 and 95101",4,8,8.146.1190
1191,7133,"Internal combustion piston engines, marine propulsion",4,8,8.146.1191
1192,7138,"Internal combustion piston engines, nes",4,8,8.146.1192
1193,7139,"Piston engines parts, nes, falling in headings: 7132, 7133 and 7138",4,8,8.146.1193
1194,7144,Reaction engines,4,8,8.146.1194
1195,7148,"Gas turbines, nes",4,8,8.146.1195
1196,7149,"Parts, nes of the engines and motors of group 714 and item 71888",4,8,8.146.1196
1197,7161,"Motors and generators, direct current",4,8,8.146.1197
1198,7162,"Electric motors, generators (not direct current); generating sets",4,8,8.146.1198
1199,7163,Rotary converters,4,8,8.146.1199
1200,7169,"Parts, nes, of rotating electric plant",4,8,8.146.1200
1201,7187,"Nuclear reactors, and parts thereof, nes",4,8,8.146.1201
1202,7188,"Engines and motors, nes (wind, hot air engines, water wheel, etc)",4,8,8.146.1202
1203,7211,"Agricultural and horticultural machinery for soil preparation, etc",4,8,8.147.1203
1204,7212,"Harvesting and threshing machines; fodder presses, etc; parts nes",4,8,8.147.1204
1205,7213,"Dairy machinery, nes (including milking machines), and parts nes",4,8,8.147.1205
1206,7219,"Agricultural machinery and appliances, nes, and parts thereof, nes",4,8,8.147.1206
1207,7223,Track-laying tractors,4,8,8.147.1207
1208,7224,"Wheeled tractors (other than those falling in heading 74411, 7832)",4,8,8.147.1208
1209,7233,"Road rollers, mechanically propelled",4,8,8.147.1209
1210,7234,"Construction and mining machinery, nes",4,8,8.147.1210
1211,7239,"Parts, nes of machinery and equipment of headings 72341 to 72346",4,8,8.147.1211
1212,7243,"Sewing machines, furniture, needles etc, and parts thereof, nes",4,8,8.147.1212
1213,7244,Machines for extruding man-made textile; other textile machinery,4,8,8.147.1213
1214,7245,"Weaving, knitting, etc, machines, machines for preparing yarns, etc",4,8,8.147.1214
1215,7246,Auxiliary machinery for use with those of headings 72451 to 72453,4,8,8.147.1215
1216,7247,"Textile machinery, nes for cleaning, cutting, etc, and parts nes",4,8,8.147.1216
1217,7248,"Machinery for preparing, tanning, working leather, etc; parts nes",4,8,8.147.1217
1218,7251,"Machinery for making, finishing cellulose pulp, paper or paperboard",4,8,8.147.1218
1219,7252,"Machinery for making paper pulp, paper, paperboard; cutting machines",4,8,8.147.1219
1220,7259,"Parts, nes of the machines falling within heading 725",4,8,8.147.1220
1221,7263,"Machinery, accessories for type-setting, for printing blocks, etc",4,8,8.147.1221
1222,7264,Printing presses,4,8,8.147.1222
1223,7267,Other printing machinery; machines for uses ancilliary to printing,4,8,8.147.1223
1224,7268,"Bookbinding machinery; parts thereof, nes",4,8,8.147.1224
1225,7269,"Parts, nes of machines falling within headings 72631, 7264, 7267",4,8,8.147.1225
1226,7271,"Machinery for the grain milling industry; working cereals, parts",4,8,8.147.1226
1227,7272,"Other food-processing machinery and parts thereof, nes",4,8,8.147.1227
1228,7281,"Machine-tools for specialized industries; parts or accessories, nes",4,8,8.147.1228
1229,7283,"Other mineral working machinery; and parts thereof, nes",4,8,8.147.1229
1230,7284,"Machinery for specialized industries and parts thereof, nes",4,8,8.147.1230
1231,7361,Metal cutting machine-tools,4,8,8.148.1231
1232,7362,Metal forming machine-tool,4,8,8.148.1232
1233,7367,"Other machines-tools for working metal or metal carbides, nes",4,8,8.148.1233
1234,7368,"Work holders, dividing heads for machine-tools, etc; tool holders",4,8,8.148.1234
1235,7369,"Parts, nes of and accessories for machine-tools of heading 736",4,8,8.148.1235
1236,7371,"Metallurgy and metal foundry equipment, and parts thereof, nes",4,8,8.148.1236
1237,7372,"Rolling mills, rolls therefor, and parts, nes of rolling mills",4,8,8.148.1237
1238,7373,"Welding, brazing, cutting, etc machines and appliances, parts, nes",4,8,8.148.1238
1239,7411,"Gas generators, and parts, nes of gas generators",4,8,8.149.1239
1240,7412,"Furnace burners; mechanical stokers, etc, and parts thereof, nes",4,8,8.149.1240
1241,7413,"Industrial and laboratory furnaces and ovens, etc, parts, nes",4,8,8.149.1241
1242,7414,"Non-domestic refrigerators and refrigerating equipment, parts, nes",4,8,8.149.1242
1243,7415,"Air conditioning machines and parts thereof, nes",4,8,8.149.1243
1244,7416,"Machinery, plant, laboratory equipment for heating and cooling, nes",4,8,8.149.1244
1245,7421,Reciprocating pumps (other than those of heading 74281),4,8,8.149.1245
1246,7422,Centrifugal pumps (other than those of heading 74281),4,8,8.149.1246
1247,7423,Rotary pumps (other than those of heading 74281),4,8,8.149.1247
1248,7428,Other pumps for liquids and liquid elevators,4,8,8.149.1248
1249,7429,"Parts, nes of pumps and liquids elevators falling in heading 742",4,8,8.149.1249
1250,7431,"Air pumps, vacuum pumps and air or gas compressors",4,8,8.149.1250
1251,7432,"Parts, nes of the pumps and compressor falling within heading 7431",4,8,8.149.1251
1252,7433,"Free-piston generators for gas turbines and parts thereof, nes",4,8,8.149.1252
1253,7434,"Fans, blowers and the like, and parts thereof, nes",4,8,8.149.1253
1254,7435,Centrifuges,4,8,8.149.1254
1255,7436,"Filtering and purifying machinery, apparatus for liquids and gases",4,8,8.149.1255
1256,7439,"Parts, nes of the machines falling within headings 7435 and 7436",4,8,8.149.1256
1257,7441,"Work trucks, of the type use in factories, dock areas, etc",4,8,8.149.1257
1258,7442,"Lifting, handling, loading machinery, telphers and conveyors",4,8,8.149.1258
1259,7449,"Parts, nes of the machinery falling within heading 7442",4,8,8.149.1259
1260,7451,"Power hand tools, pneumatic or non-electric, and parts thereof, nes",4,8,8.149.1260
1261,7452,"Other non-electrical machines and parts thereof, nes",4,8,8.149.1261
1262,7491,"Ball, roller or needle roller bearings",4,8,8.149.1262
1263,7492,"Cocks, valves and similar appliances, for pipes boiler shells, etc",4,8,8.149.1263
1264,7493,"Shaft, crank, bearing housing, pulley and pulley blocks, etc",4,8,8.149.1264
1265,7499,"Other non-electric parts and accessories of machinery, nes",4,8,8.149.1265
1266,7511,Typewriters; cheque-writing machines,4,8,8.150.1266
1267,7512,"Calculating, accounting, cash registers, ticketing, etc, machines",4,8,8.150.1267
1268,7518,"Office machines, nes",4,8,8.150.1268
1269,7521,Analogue and hybrid data processing machines,4,8,8.150.1269
1270,7522,Complete digital data processing machines,4,8,8.150.1270
1271,7523,Complete digital central processing units; digital processors,4,8,8.150.1271
1272,7524,"Digital central storage units, separately consigned",4,8,8.150.1272
1273,7525,"Peripheral units, including control and adapting units",4,8,8.150.1273
1274,7528,"Off-line data processing equipment, nes",4,8,8.150.1274
1275,7591,"Parts, nes of and accessories for machines of headings 7511 or 7518",4,8,8.150.1275
1276,7599,"Parts, nes of and accessories for machines of headings 7512 and 752",4,8,8.150.1276
1277,7611,"Television receivers, colour",4,8,8.151.1277
1278,7612,"Television receivers, monochrome",4,8,8.151.1278
1279,7621,Radio receivers for motor-vehicles,4,8,8.151.1279
1280,7622,Portable radio receivers,4,8,8.151.1280
1281,7628,Other radio receivers,4,8,8.151.1281
1282,7631,"Gramophones and record players, electric",4,8,8.151.1282
1283,7638,"Other sound recording and reproducer, nes; video recorders",4,8,8.151.1283
1284,7641,Electrical line telephonic and telegraphic apparatus,4,8,8.151.1284
1285,7642,Microphones; loud-speakers; audio-frequency electric amplifiers,4,8,8.151.1285
1286,7643,"Television, radio-broadcasting; transmitters, etc",4,8,8.151.1286
1287,7648,"Telecommunications equipment, nes",4,8,8.151.1287
1288,7649,"Parts, nes of and accessories for apparatus falling in heading 76",4,8,8.151.1288
1289,7711,"Transformers, electrical",4,8,8.152.1289
1290,7712,"Other electric power machinery, parts, nes",4,8,8.152.1290
1291,7721,"Switches, relays, fuses, etc; switchboards and control panels, nes",4,8,8.152.1291
1292,7722,"Printed circuits, and parts thereof, nes",4,8,8.152.1292
1293,7723,"Fixed, variable resistors, other than heating resistors, parts, nes",4,8,8.152.1293
1294,7731,"Insulated electric wire, cable, bars, etc",4,8,8.152.1294
1295,7732,Electrical insulating equipment,4,8,8.152.1295
1296,7741,Electro-medical equipment,4,8,8.152.1296
1297,7742,"X-ray apparatus and equipment; accessories; and parts, nes",4,8,8.152.1297
1298,7751,"Household laundry equipment, nes",4,8,8.152.1298
1299,7752,Domestic refrigerators and freezers,4,8,8.152.1299
1300,7753,Domestic dishwashing machines,4,8,8.152.1300
1301,7754,"Electric shavers and hair clippers, parts thereof, nes",4,8,8.152.1301
1302,7757,"Domestic electro-mechanical appliances; and parts thereof, nes",4,8,8.152.1302
1303,7758,"Electro-thermic appliances, nes",4,8,8.152.1303
1304,7761,"Television picture tubes, cathode ray",4,8,8.152.1304
1305,7762,Other electronic valves and tubes,4,8,8.152.1305
1306,7763,"Diodes, transistors, photocells, etc",4,8,8.152.1306
1307,7764,Electronic microcircuits,4,8,8.152.1307
1308,7768,"Crystals, and parts, nes of electronic components of heading 776",4,8,8.152.1308
1309,7781,"Batteries and electric accumulators, and parts thereof, nes",4,8,8.152.1309
1310,7782,Electric filament lamps and discharge lamps; arc-lamps,4,8,8.152.1310
1311,7783,"Automotive electrical equipment; and parts thereof, nes",4,8,8.152.1311
1312,7784,"Electro-mechanical hand tools, and parts thereof, nes",4,8,8.152.1312
1313,7788,"Other electrical machinery and equipment, nes",4,8,8.152.1313
1314,7810,Passenger motor vehicles (excluding buses),4,8,8.153.1314
1315,7821,Motor vehicles for the transport of goods or materials,4,8,8.153.1315
1316,7822,Special purpose motor lorries and vans,4,8,8.153.1316
1317,7831,Public service type passenger motor vehicles,4,8,8.153.1317
1318,7832,Road tractors for semi-trailers,4,8,8.153.1318
1319,7841,"Chassis fitted with engines, for vehicles of headings 722, 781-783",4,8,8.153.1319
1320,7842,"Bodies, for vehicles of headings 722, 781-783",4,8,8.153.1320
1321,7849,"Other parts and accessories, for vehicles of headings 722, 781-783",4,8,8.153.1321
1322,7851,"Motorcycles, auto-cycles; side-cars of all kind, etc",4,8,8.153.1322
1323,7852,"Cycles, not motorized",4,8,8.153.1323
1324,7853,"Invalid carriages; parts, nes of articles of heading 785",4,8,8.153.1324
1325,7861,Trailers and transports containers,4,8,8.153.1325
1326,7868,"Other not mechanically propelled vehicles; and parts, nes",4,8,8.153.1326
1327,7911,"Rail locomotives, electric",4,8,8.154.1327
1328,7912,Other rail locomotives; tenders,4,8,8.154.1328
1329,7913,"Mechanically propelled railway, tramway, trolleys, etc",4,8,8.154.1329
1330,7914,"Railway, tramway passenger coaches, etc, not mechanically propelled",4,8,8.154.1330
1331,7915,"Railway and tramway freight, etc, not mechanically propelled",4,8,8.154.1331
1332,7919,"Railway track fixtures, and fittings, etc, parts nes of heading 791",4,8,8.154.1332
1333,7921,Helicopters,4,8,8.154.1333
1334,7922,Aircraft of an unladen weight not exceeding 2000 kg,4,8,8.154.1334
1335,7923,Aircraft of an unladen weight from 2000 kg to 15000 kg,4,8,8.154.1335
1336,7924,Aircraft of an unladen weight exceeding 15000 kg,4,8,8.154.1336
1337,7928,"Aircraft, nes and associated equipment",4,8,8.154.1337
1338,7929,"Parts, nes of the aircraft of heading 792",4,8,8.154.1338
1339,7931,Warships,4,8,8.154.1339
1340,7932,"Ships, boats and other vessels",4,8,8.154.1340
1341,7933,"Ships, boats and other vessels for breaking up",4,8,8.154.1341
1342,7938,"Tugs, special purpose vessels and floating structures",4,8,8.154.1342
1343,8121,"Central heating equipment, not electrically heated, parts, nes",4,9,9.155.1343
1344,8122,Ceramic plumbing fixtures,4,9,9.155.1344
1345,8124,"Lighting fixture and fittings, lamps, lanterns, and parts, nes",4,9,9.155.1345
1346,8211,"Chairs and other seats; and parts thereof, nes",4,9,9.156.1346
1347,8212,"Furniture for medical, surgical, dental or veterinary practice",4,9,9.156.1347
1348,8219,"Other furniture and parts thereof, nes",4,9,9.156.1348
1349,8310,"Travel goods, handbags etc, of leather, plastics, textile, others",4,9,9.157.1349
1350,8421,"Men's and boys' outerwear, textile fabrics not knitted or crocheted; overcoats and other coats",4,9,9.158.1350
1351,8422,"Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits",4,9,9.158.1351
1352,8423,"Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like",4,9,9.158.1352
1353,8424,"Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like",4,9,9.158.1353
1354,8429,"Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments",4,9,9.158.1354
1355,8431,"Womens, girls, infants outerwear, textile, not knitted or crocheted; coats and jackets",4,9,9.158.1355
1356,8432,"Womens, girls, infants outerwear, textile, not knitted or crocheted; suits and costumes",4,9,9.158.1356
1357,8433,"Womens, girls, infants outerwear, textile, not knitted or crocheted; dresses",4,9,9.158.1357
1358,8434,"Womens, girls, infants outerwear, textile, not knitted or crocheted; skirts",4,9,9.158.1358
1359,8435,"Womens, girls, infants outerwear, textile, not knitted or crocheted; blouses",4,9,9.158.1359
1360,8439,"Womens, girls, infants outerwear, textile, not knitted or crocheted; other outer garments of textile fabrics, not knitted, crocheted",4,9,9.158.1360
1361,8441,"Under garments of textile fabrics, not knitted or crocheted; mens and boys shirts",4,9,9.158.1361
1362,8442,"Under garments of textile fabrics, not knitted or crocheted; mens, boys under garments; other than shirts",4,9,9.158.1362
1363,8443,"Under garments of textile fabrics, not knitted or crocheted; womens, girls, infants under garments, textile, not knitted, etc",4,9,9.158.1363
1364,8451,"Outerwear knitted or crocheted, not elastic nor rubberized; jerseys, pullovers, slip-overs, cardigans, etc",4,9,9.158.1364
1365,8452,"Outerwear knitted or crocheted, not elastic nor rubberized; womens, girls, infants, suits, dresses, etc, knitted, crocheted",4,9,9.158.1365
1366,8459,"Outerwear knitted or crocheted, not elastic nor rubberized; other, clothing accessories, non-elastic, knitted or crocheted",4,9,9.158.1366
1367,8461,"Under-garments, knitted or crocheted; of wool or fine animal hair, not elastic nor rubberized",4,9,9.158.1367
1368,8462,"Under-garments, knitted or crocheted; of cotton, not elastic nor rubberized",4,9,9.158.1368
1369,8463,"Under-garments, knitted or crocheted; of synthetic fibres not elastic nor rubberized",4,9,9.158.1369
